handle,text,is_recent_account,is_following_ratio_high,has_duplicate_posts
camarotedacpi.bsky.social,"🇺🇸💉 ATRASO MUNDIAL

O governo Trump encerrou um dos maiores programas de pesquisa de vacina contra o HIV. O projeto reunia universidades como Scripps e Duke, que trabalhavam em anticorpos capazes de neutralizar múltiplas cepas do vírus. O corte ameaça paralisar todo o avanço conquistado até então.",False,False,False
camarotedacpi.bsky.social,"💉 O FIADOR OCULTO

💸 Maurício Camisotti ficou conhecido na CPI da Covid como o fiador oculto da Precisa Medicamentos, empresa que intermediou a compra da vacina Covaxin. Relatório do Coaf revelou que ele financiou a Precisa, atuando nos bastidores da negociação bilionária.",False,False,False
camarotedacpi.bsky.social,"⌛️ VAMOS DE REMEMBER

💉 Danilo Trento, diretor da Precisa Medicamentos, virou peça-chave na CPI da Covid. A empresa intermediou a compra de 20 milhões de doses da vacina Covaxin, suspeita de sobrepreço. Trento será ouvido pela comissão, que já investiga a possível fraude no contrato.",False,False,False
camarotedacpi.bsky.social,"💼 Camisotti também foi apontado como financiador da Precisa Medicamentos, envolvida na compra da vacina Covaxin, a mais cara negociada pelo governo Bolsonaro. Trento, por sua vez, foi visto com malas em áreas restritas de aeroportos, ao lado de autoridades.",False,False,False
anattmartins.bsky.social,"Por acaso ele, não é MAGA, durante a vacinação para o COVID, ele foi criticado por se vacinar e promover a vacina. E tbm durante o o movimento #blacklivesmatter foi dos poucos que durante o hino, se ajoelhou, como forma de protesto.",False,False,False
castrijon.bsky.social,"médicos usam ""vacina"" pra determinados medicamentos, arriscaria dizer que pode ser o caso",False,False,False
castrijon.bsky.social,"nove doses, acho que já tomei mais vacina que o PL inteiro",False,False,False
castrijon.bsky.social,vou aproveitar essa alto astral etário e renovar a minha vacina da covid,False,False,False
vanessahauf.bsky.social,Isso não é bem uma vacina né? É só uma PreP que pode ser feita a cada seis meses. Imagino que estão divulgando como vacina porque facilita a divulgação.,False,False,False
vanessahauf.bsky.social,Tenho uma ex instrutora de Pilates que nem bolsonarista era e entrou nessa neura de vacinar. Não fez vacina da gripe esse ano e esses dias tava com pneumonia em função de ter pego influenza A,False,False,False
vanessahauf.bsky.social,para depois vendermos a vacina QDenga e assim impulsionarmos nossa balança comercial,False,False,False
vanessahauf.bsky.social,Pelo amor de deus tomem a vacina da gripe,False,False,False
vanessahauf.bsky.social,Aqui o problema é que o pessoal não tá indo se vacinar. Liberaram pra todo mundo a vacina mas o pessoal não tá se vacinando.,False,False,False
vanessahauf.bsky.social,"Ah, te dou razão. Se não quer ter o trabalho de ir no posto tem em farmácia. Só o que se gasta em remédio com gripe já paga a vacina e sobra.",False,False,False
vanessahauf.bsky.social,"As emergências aqui de POA estavam abarrotadas. Vários colegas e alunos pestedos.

Quero pensar que escapei até agora por comer e dormir bem, mas foi pq tomei a vacina.",False,False,False
vanessahauf.bsky.social,Já aproveita que tá na UBS e faz as vacina das criança pq vai precisar da carteira de vacinação pra matrícula na escola,False,False,False
vanessahauf.bsky.social,"Façam a vacina da gripe, pessoal",False,False,False
vanessahauf.bsky.social,"Eu tava há semanas enrolando para tomar a vacina da gripe e nunca dava tempo. A secretaria de saúde veio aqui na firma e não teve escapatória.

Vacinação no SUS é assim, não tem como fugir da picadura que ela te pega.",False,False,False
patochusky.bsky.social,"Se você começar a divulgar desinformação como ""vacina causa câncer"", dificilmente vai ser identificado. E até que seja, seu conteúdo rodou tanto que já nem importa mais. Ao condicionar o serviço, a polícia pode agir rapidamente em casos de risco, assim como faz com bancos bloqueando contas.",False,False,False
anistianuncamais.bsky.social,"Ótima notícia.
Vacina personalizada contra o câncer!!!",False,False,False
stephieborges.bsky.social,"agora até lembrei de um sonho muito significativo que tive quando a pandemia aliviou e tomamos as primeiras doses de vacina, que o asqueroso tinha lançado um projeto em que ele ia ""visitar pessoas normais"" e na verdade vinha aquelas entourages de seguranças e assessores junto pra fazer vídeos",False,False,False
stephieborges.bsky.social,"vocês acham mesmo que um pessoal que achou aceitável deixar milhares de pessoas morrerem por negligência, que disseminaram dúvidas e mentiras entre a população pra que uma galera desconfiasse da vacina, esse pessoal cumpre o ""honrai pai e mãe""? que tem o mínimo de verniz?",False,False,False
fogaodako.bsky.social,e não estou com dengue! eu vou sem falta tomar essa vacina semana que vem nem que tenha que dividir de um bucetilhao de vezes no cartão de crédito,False,False,False
helenfernanda.blog,Brazilian aesthetics,False,False,False
milliedornan.bsky.social,Eu tô muito ansiosa pra essa cena da vacina 😂,False,False,False
luizandrade.bsky.social,"Vacina é bom ir no horário da tarde pra tomar. A maioria das UBS ficam mais vazias e sem filas. Eu fui numa aqui perto do Metrô Santana, não fiquei 10min esperando me chamar.",False,False,False
condepaspalho.bsky.social,"Acho engraçado como que milagre nunca é uma vacina, um remédio, um tratamento científico 
Como se Deus ou o que seja nunca desse uma direção pros médicos/farmacêuticos
Infelizmente Deus só gosta de pastor",False,False,False
condepaspalho.bsky.social,"Caralho pensa só o cara que inventou que a vacina lá causa autismo
""Não pq a criança vai ter uma caganeira tão foda que ela vai gostar do Sonic""",False,False,False
autoramjluna.bsky.social,"Top mentiras da diva:

1 - uma semana inventou q faltou pq teve reação a vacina da gripe, na semana seguinte faltou dizendo estar com gripe.
2 - faltou o estágio inteiro ""pra n passar gripe pras crianças""
3 - irmão fictício
4 - q ela nunca ligou pra ngm da sala com os prints na frente dela",False,False,False
autoramjluna.bsky.social,"E também não falamos na pandemia em nenhuma esfera da sociedade, n tem vacina pra população toda e “covid longa” deve ser alguma lenda urbana pq nunca nem vi falar no hospital. Mas, hey, ta friozinho né vamos tomar pó marrom tipo chocolate com bebida láctea sabor leite? 😋",False,False,False
autoramjluna.bsky.social,Ok vc me venceu no sistema imunológico fodido awards KKKKKKKKKKKK qnd tomo vacina só pego resfriado leve e olhe lá.,False,False,False
autoramjluna.bsky.social,"Ami vc n tem direito a tomar vacina da gripe? (N q vá ajudar mt se vc já adoeceu, mas preferi estresse futuro). Aqui no meu municipio liberaram pra geral pq tava sobrando dose.",False,False,False
autoramjluna.bsky.social,"Digníssimo teve reação a vacina e n dormiu direito, estou morrendo de dó",False,False,False
autoramjluna.bsky.social,"Nn, é pq fura e aí o lugar do machucado coçar mesmo xD e é com toda vacina/injeção que tomo",False,False,False
autoramjluna.bsky.social,Pq lugar de vacina tem que COÇAR tanto tipo isso é claramente uma falha do design humano ferida coçar. O bagulho doendo e eu vou seco meter a unha pq esqueço que dói 😭,False,False,False
autoramjluna.bsky.social,"Eu: dia inteiro reclamando q o braço da vacina ta doendo
Eu tbm no minuto q da vontade de escrever:",False,False,False
autoramjluna.bsky.social,"Day good pessoal da enfermagem tava fazendo extensão tbm de dar vacina, aproveitei e tomei 🗣",False,False,False
autoramjluna.bsky.social,"Q eu saiba não (e olha q fujo desses exames q nem o diabo da cruz), algumas coisas, como HPV, têm vacina agr, mas n dispensa necessidade da desgraça do papa nicolau.",False,False,False
autoramjluna.bsky.social,"Eu odeio espirrar odeio nariz escorrendo AAAAAA

(É oq ganho por fugir da minha vacina de influenza)",False,False,False
gbraga.bsky.social,"Dito isso vou tentar tomar a vacina de hepatite A ainda essa semana.

Se eu cansar de esperar passo numa farmácia e pago mesmo",False,False,False
gbraga.bsky.social,"É uma reclamação minha porque eu tava sem paciência pra esperar porque só queria ver se tinha vacina pra tomar.

Mas tava achando maravilhoso o atendimento da enfermeira com a mãe e o bebê.
Ela explicando vacina por vacina.
Cadastrando a carteirinha do bebê tranquilamente...",False,False,False
gbraga.bsky.social,Agora a vacina sai?,False,False,False
ziedrogarra.bsky.social,"Odeio quando preciso tomar vacina e colocam o Cone da Vergonha pra eu não morder.
#ziedrogarra #digitalart ",False,False,False
sapoimundoviadx.bsky.social,"E não to afirmando que todo médico sabe,ta? 

A gente sabe como o mundo funciona,infelizmente tem maluco anti vacina que é formado

Deixem o assunto para profissionais competentes ao invéz de diagnosticar alguém por um post de 10 linhas

ai militei guys",False,False,False
ivohcanal.bsky.social,"CINOMOSE é uma doença infecciosa a vírus,  muitos animais morrem sem tratamento,  muitos podem ficar alejados ...
- TESTE RAPIDO 
- VACINA
-  TRATAMENTO 
- Dr.IvoHCanaL 
- (15) 99773 1747",False,False,True
ivohcanal.bsky.social,"CINOMOSE é uma doença infecciosa a vírus,  muitos animais morrem sem tratamento,  muitos podem ficar alejados ...
- TESTE RAPIDO 
- VACINA
-  TRATAMENTO 
- Dr.IvoHCanaL 
- (15) 99773 1747",False,False,True
ivohcanal.bsky.social,"CINOMOSE é uma doença infecciosa a vírus,  muitos animais morrem sem tratamento,  muitos podem ficar alejados ...
- TESTE RAPIDO 
- VACINA
-  TRATAMENTO 
- Dr.IvoHCanaL 
- (15) 99773 1747",False,False,True
sarahatesyou.bsky.social,a exposição do ridículo da masculinidade tóxica nos meus anos formativos serviu de vacina contra o patriarcado.,False,False,False
patgrodrig.bsky.social,A semana passada fui dar sangue e estava lá a questão. Recebeu a vacina de COVID em 2020? Não pode já faleceu. Falta de paciência!,False,False,False
patgrodrig.bsky.social,Já só falta associar a septicemia á vacina do COVID 19 e está completo o disparate! 🤦🏼‍♀️,False,False,False
isa.eudestruireivoc.es,foi a vacina :(,False,False,False
isa.eudestruireivoc.es,e pensar que esse é o pior fluminense desde a revolta da vacina,False,False,False
regina-aradhan.bsky.social,"Até que enfim!
Por quantas décadas o lucro das indústrias farmoquímicas com a doença prevaleceu sobre a vacina que cura?!",False,False,False
payla.bsky.social,"apareceu um vídeo do joão dória na índia na minha timeline. homem incrivel, apareceu, vestiu várias fantasia de trabalhador, gravou o vídeo do recadinho, apareceu em vídeo erótico, ajudou a trazer a vacina por vaidade, destruiu o psdb e desapareceu. folclórico.",False,False,False
payla.bsky.social,AINDA BEM que minha vacina anti tetânica tá em dia,False,False,False
andreammf.bsky.social,"Só precisa explicar o q precisa real de explicação: pq existe guerra? Pq criança morre de fome em Gaza?, pq tem família q não vacina os filhos? Casal gay realmente não tem q explicar",False,False,False
isabellaneiva.bsky.social,"Impressionante, tomei vacina hoje e já tomei da Iara soco, tapa, cabeçada e apertão no braço da vacina e a melhor parte é q ela nem tocou no outro braço 🙉 rindo e me dando 3 tapão, a vacina tem q fazer efeito nem que seja na marretada dessa vez",False,False,False
carolestinha.bsky.social,e eu só queria tomar essa caralha de vacina sem ter q pagar mil reais 😭😭😭😭,False,False,False
laiusca.bsky.social,"Hoje eu tomei a vacina da gripe e to com uma dorzinha de cabeça chata além de uma sensação de moleza, show",False,False,False
umbrios.bsky.social,Esse tipo de vacina não é a mesma tecnologia que estava sendo pesquisada no EUA mas o Trump e o Kennedy com o verme no cérebro destruiram todo o financiamento das pesquisas?,False,False,False
umbrios.bsky.social,"Isso é feito, por isso que são apenas cerca de 7 casos por ano por lá. 
A raiva tem menos casos, mas é porque há vacina, tanto pros bichos domésticos quanto pra gente. Usando a vacina em todo caso que haja suspeição de transmissão já segura, pois a vacina age mais rápido que a incubação do vírus.",False,False,False
umbrios.bsky.social,"É meio que por isso que doenças que foram eliminados ou eram doenças que só afetavam humanos e têm vacina, como a varíola (e quase conseguimos a poliomielite, aí vieram os antivaxxers) ou, no caso de doenças localmente extirpadas, doenças com vetores não silvestres. Aedes aegypti e doenças afins...",False,False,False
umbrios.bsky.social,"Em alguns casos, como por exemplo, a Raiva, se tenta vacinar os animais silvestres (ou exterminar mesmo, como fazem com morcegos hematófagos no Brasil). Mas não tem uma vacina para a peste bubônica que possa ser usada em marmotas. E mesmo pra doenças com vacina, é raro se conseguir extirpar.",False,False,False
umbrios.bsky.social,Uma vacina para um vírus que felizmente ainda não virou pandêmico: www.nature.com/articles/d41...,False,False,False
umbrios.bsky.social,"... algumas considerações e avisos são razoáveis (sim, faz todo o sentido do mundo você ser um gourmet de vacina se uma das marcas pode te dar choque anafilático e a outa é segura. Eu fui. Coronavac rules), e o limiar disso não é claro a todos.",False,False,False
umbrios.bsky.social,Se foi três meses antes da doença é extremamente improvável que a causa tenha sido a vacina. Gatilhos de doença não costumam ser tão distantes.,False,False,False
mekler.bsky.social,"quero adicionar que quando vc começa a usar prep vc consegue a vacina. daqui uns meses vou tomar a terceira dose, agora aos 28",False,False,False
acutecenobite.bsky.social,"3 horas e 12 minutos após publicada a notícia do lançamento da vacina anti-HIV e já tá saindo matéria de sexo-mucho-loko em revistão

foi o tempo de ler a notícia da vacina e já propor a pauta, aprovar e redigir o texto... 🫠",False,False,False
profamauri.bsky.social,"Acho que não foi fiel aos fatos... Afinal, Chê não falsificou cartão de vacina, não roubava jóias do Estado...",False,False,False
burrnejup.bsky.social,"Não tô falando que o SUS é perfeito, longe disso, mas é um serviço gratuito que salva vidas todo dia, quando precisei tomar vacina de emergência, precisei de medicamento, ou fazer consulta de emergência o plano basicamente falou ""kkkkkfodasee??""",False,False,True
burrnejup.bsky.social,,False,False,True
arlekinodeioio.bsky.social,"O assédio SEXUAL é apenas ponta do iceberg do assédio moral, sistemático e sistêmico, no mundo acadêmico iberoamericano. O varejo da condenação do assediador individual serve de vacina e álibi p/ a exploração do trabalho de orientandos e bolsistas, q sustenta o produtivismo dos suseranos acadêmicos.",False,False,False
arlekinodeioio.bsky.social,"Safoda ses gringo!

Vamo quebrar esses otários fazer engenharia reversa piratear tudo melhorar, misturar e soltar copyleft pra geral.

Fazer vacina e fármaco barato quebrar a bigfarma deles.

Encher de foguete chinês e russo em Alcântara e ainda fazer os nossos!",False,False,False
arlekinodeioio.bsky.social,"Eu te digo, o que eles fizeram na volta: Golpe militar em 1889 e chacinas em Canudos, Contestado, repressão brutal na Revolta da Vacina e Revolta da Chibata.

Depois duas tentativas de golpe, uma ditadura de 21 anos, um golpe parlamentar em 2016 e uma tentativa de golpe militar em 2022.",False,False,False
arlekinodeioio.bsky.social,"Antes de mais nada, vamos dar ao ludismo o seu devido valor. Assim como precisamos dar razão à Revolta da Vacina.

O discurso do progresso tecnológico deve sim ser recebido com profunda desconfiança.",False,False,False
arlekinodeioio.bsky.social,Essa é uma vantagem estratégica da diversidade genética brasileira. A gente pode virar facilmente a fábrica de vacina do mundo.,False,False,False
jieungnj.bsky.social,Pra mim. Ele me odeia só porque não tomei vacina contra raiva. 🥹,True,False,False
naitologic.bsky.social,"Pois nada, que viña fatigada por que a vacina falsa (supoño que da Covid) lle causou unha trombose e que xa non podía traballar…",False,False,False
nadiecss.bsky.social,isso aqui no convite do meu aniversário e minha esposa pregunta se vou mesmo comprar camarão pra um churrasco,False,False,False
meretrizcracia.bsky.social,"Ah, e nera vacina pouca não viu, na salinha tinha uma geladeira cheia e mais da metade ia pro lixo porque ninguém que pode foi tomar. Nem imagino a frustração dela de ver aquilo.",False,False,False
meretrizcracia.bsky.social,"E a pandemia NÃO ACABOU, tá um pouco controlada, mas o CoVid19 continua infectando e diminuindo expectativa e qualidade de vida de muitas pessoas.
A gente ainda não tem vacina atualizada.
Bolsominion não consegue conceber que eles também vão morrer antes e com MUITA dor, pq o presidente quis assim.",False,False,False
oguhspoccus.bsky.social,"acabei de voltar da consulta com a imunologista

pra curar minha rinite alérgica que sempre evolui pra sinusite, terei que desembolsar 630 conto por mês durante 3 meses, depois 730 por 3 meses e depois mais 730 a cada seis meses pra tomar uma vacina 😍",False,False,False
oguhspoccus.bsky.social,"é pq comecei o tratamento com prep, aí pode tomar essa vacina pelo sus",False,False,False
oguhspoccus.bsky.social,"tomei vacina de HPV
viva o SUS e tals
amo que amo",False,False,False
oguhspoccus.bsky.social,"600 conto a porra da vacina pneumocócica que a médica receitou 🥲

mas melhor isso que continuar a base de antibiótico por causa de sinusite de repetição

já foram 7 do ano passado pra cá, vei 

INSALUBRE",False,False,False
metropoles.com,"➡️ EUA suspende vacina contra chikungunya após efeitos colaterais graves

A FDA já havia suspendido temporariamente a aplicação da vacina em pessoas acima de 60 anos. Imunizante foi autorizado no Brasil em abril

Leia: curt.link/YhCoW",False,False,False
metropoles.com,"➡️ Agricultura recolhe vacinas após a morte de quase 200 animais

Ministério da Agricultura recolhe lotes de vacina após a morte de quase 200 animais no Piauí. Investigação segue em andamento

Leia: curt.link/tgNOy",False,False,False
metropoles.com,"➡️ Moraes rebate ex-ministro e diz que STF é “vacina” contra autocracia

Em entrevista ao jornal Washington Post, divulgada nesta segunda-feira (18/8), Moraes defendeu o STF após críticas de Marco Aurélio Mello

Leia: curt.link/YuHrA",False,False,False
metropoles.com,"💉  Estações da CPTM recebem campanha de vacinação contra o sarampo

Vacina é gratuita e está disponível em estações da CPTM para pessoas a partir de 6 meses até 59 anos que ainda não se vacinaram ou que tenham esquema incompleto

Leia: curt.link/HkAsp",False,False,False
metropoles.com,"💉  Câncer: vacina pronta para uso mostra bons resultados iniciais

Estudo indica que vacina pronta para uso gera resposta duradoura e pode prevenir a volta do câncer em pacientes de alto risco

Leia: curt.link/DMTSw",False,False,False
metropoles.com,"➡️ SP oferece vacina contra o sarampo em estações de trem e metrô

Além de terminais de ônibus e estações do metrô e da CPTM, vacina contra o sarampo também está disponível no aeroporto de Congonhas

Leia: curt.link/FLYws",False,False,False
metropoles.com,"➡️ Vacina experimental contra HIV gera anticorpos em 80% dos casos

Nova formulação de vacina de mRNA contra HIV gerou anticorpos neutralizantes em 80% dos voluntários testados em ensaio clínico de fase 1

Leia: curt.link/ziUQw",False,False,False
metropoles.com,"➡️Salvam vidas: entenda por que vacinas são seguras e como são testadas

O desenvolvimento da vacina começa quando os cientistas tentam entender qual é a melhor maneira de estimular o sistema imune contra a doença

Leia: curt.link/dRmDB
📸 Storyblocks",False,False,False
metropoles.com,"▶️A cachorrinha Amélia viralizou ao mostrar que não tem papas na língua — nem coleira que segure — quando o assunto é vacina. Levando bravamente a fama dos pinschers a outro nível.

🎥 kamiladsantoss (ig) | @myhoodbr",False,False,False
metropoles.com,"➡️ Diretor do Butantan fala em erradicar chikungunya no Brasil com vacina

Nova vacina foi aprovada nessa segunda (14/4) pela Anvisa e deverá ser distribuída pelo SUS em regiões com maior incidência da chikungunya

Leia: curt.link/PtpMH",False,False,False
metropoles.com,"💉 Vacinação nas escolas: por que crianças devem se vacinar contra HPV

Crianças e adolescentes com idades entre 9 e 19 anos poderão receber a dose única da vacina contra o HPV nas escolas até 25 de abril

Leia: curt.link/lJNVV",False,False,False
metropoles.com,"➡️ Anvisa aprova vacina contra chikungunya desenvolvida pelo Butantan

Vacina contra chikungunya desenvolvida pelo Instituto Butantan em parceria com a Valneva mostrou eficácia de até 98,9% nos testes clínicos

Leia: curt.link/ZgyQb",False,False,False
rofnight.bsky.social,"Levem mesmo, até porque a vacina evita o desenvolvimento de câncer de colo de útero.

Tenho uma irmã que teve esse câncer e, mesmo detectado no começo, foi brutal e levou o útero dela.",False,False,False
rofnight.bsky.social,Pena que ela não pode vacinar né... Esperando uma vacina segura pra idosos pra fazer meus pais tomarem.,False,False,False
rofnight.bsky.social,"Todo bagaceira gripado com vacina.
Imagina se o vírus me atinge sem...

VACINEM CONTRA A GRIPE, tá aberto pra qualquer pessoa na maioria das UFs.",False,False,False
mineiroemexilio.bsky.social,"Só saia de casa aos finais de semana para ir à casa do ex-namorado, enquanto trabalhava feito um condenado (como sempre) e tentava abstrair o fato de viver sob um governo genocida, quando ainda nem havia esperança de vacina.
Acho que deveríamos agradecer todos os dias por aquilo ter passado e, para",False,False,False
amesmalari.bsky.social,E eu precisando tomar tendo que juntar DOIS MIL dinheiros pra pagar a vacina 🫠,False,False,False
smoldebee.bsky.social,"Pois é, não entra na minha cabeça que uma vacina tão importante assim tem uma faixa etária tão restrita sendo que ela ainda tem eficácia, mesmo que a pessoa já tenha sido exposta ao vírus, não tem motivo pra não liberar pra geral",False,False,False
smoldebee.bsky.social,Eu também nunca estive dentro da faixa etária pq quando tinha idade nem existia a vacina ainda,False,False,False
smoldebee.bsky.social,"E detalhe que é 1k cada dose né, desembolsar 3k pra tomar vacina tá muito longe da realidade",False,False,False
smoldebee.bsky.social,"Se a faixa etária alvo não tá indo tomar libera pra mais gente porra, aí fica todo mundo falando dessa vacina revolucionária e extremamente importante mas quem tá fora da campanha que se foda pelo visto",False,False,False
smoldebee.bsky.social,Finalmente consegui tomar a vacina contra H1N1,False,False,False
smoldebee.bsky.social,Nem a vacina contra H1N1 consegui tomar ainda pq essa porra de campanha não avança logo,False,False,False
smoldebee.bsky.social,"A cidade aqui declarou estado de emergência por causa de febre amarela, ainda bem que pelo menos essa vacina eu já tomei",False,False,False
smoldebee.bsky.social,"""ah pq o estado de São Paulo decretou situação de emergência por causa da dente"" ENTÃO CADÊ A PORRA DA VACINA PRO RESTO DA POPULAÇÃO CARALHO que ódio",False,False,False
keeelkeeel.bsky.social,Acabei de tomar a vacina da gripe.,False,False,False
picoledesal.bsky.social,"DÁ A VACINA PRA MIM ENTÃO, QUE SACOOO.
Já era velha demais pra tomar quando começaram as campanhas e agora pra pagar no particular é uma fortuna 😭",False,False,False
gabesregina.bsky.social,Eu acho surreal uma vacina tão importante ser tão cara. Eu tenho plano de saúde e nem com isso o preço desce.,False,False,False
gabesregina.bsky.social,"Eu não fui vacinada porque quando essa vacina chegou eu já tinha passado da idade válida pro SUS e meus pais não quiseram pagar no particular. E eu ainda não consegui me vacinar por falta de dinheiro.

Se vocês tiverem a chance, meta essa vacina!!!!!",False,False,False
jsassaki.xyz,"Falam tanto que escondem a cura do câncer pra lucrar com o tratamento, mas fogem da vacina que tem pra um câncer...
É conspiração em cima de conspiração e charlatão lucrando em cima do medo...",False,False,False
brunofalves.bsky.social,"Hoje tô de molho vivenciando as reações à vacina contra a gripe que tomei no sábado. Vou aproveitar pra dormir mais. 🙂
Tomar vacina, gostoso demais!",False,False,False
hojenunca.bsky.social,"nossa essa morte foi horrorosa mesmo, e teve todo um contexto pior, a pandemia, falta de vacina, só tristeza",False,False,False
isandt.bsky.social,se esses adolescentes soubessem que no particular essa vacina custa mais de 3 mil reais acho que esse número ia aumentar,False,False,False
afasia.bsky.social,até eu fiquei com raiva dela e da outra abobada q foi lá fazer uma redação falando de deixar gatos andarem na rua (sendo q a veterinária me disse pra não levar gato pra passear mesmo c coleira pq eles são suscetíveis a doenças q tem na rua e a vacina não protege). Q gente desocupada chata do caralho,False,False,False
afasia.bsky.social,Daqui a pouco vai ter turismo de vacina,False,False,False
afasia.bsky.social,Não posso ver a Van da vacina no Ticen que já vou lá olhar o cardápio 😂,False,False,False
afasia.bsky.social,"ah, sim, eu tomei a da covid de reforço no começo do ano pq sou grupo de risco (obrigada pela hipertensão pai e mãe), não me liguei q a covid ainda era só pros grupos. Mas se a da gripe tá em dia, show!! (queria vacina de tudo pra todo mundo, queria da dengue!!!)",False,False,False
afasia.bsky.social,tentei tomar vacina no SUS mas não consegui pq foram vacinar um bebê roborn e a agulha quebrou na perna de plástico dele 😭,False,False,False
afasia.bsky.social,Eu só queria ter ido no show da Gaga pra tomar vacina 😢,False,False,False
culturaguik.bsky.social,"Uma das coisas que me deixou mais feliz em começar a tomar PREP foi poder tomar essa vacina. Logo na minha primeira consulta a enfermeira falou ""aproveita, vai lá e vacina"". Já tomei duas das três doses, inclusive",False,False,False
culturaguik.bsky.social,"""Não é sem pagar um centavo você paga imposto"" sim e em países subdesenvolvidos como os EUA em que você não tem SUS você paga imposto E a consulta E o remédio E a vacina então acho que dá pra entender o que eu quis dizer né",False,False,False
culturaguik.bsky.social,"Oh gente mas assim, mesmo sendo nascido e criado aqui, tomando vacina, indo pro postinho desde criancinha, quanto mais eu convivo com gente de fora e vejo eles falando sobre saúde mais abismado eu fico com o fato de que eu só preciso ir ali na minha esquina",False,False,False
culturaguik.bsky.social,Ontem eu falei com a moça da vacina que eu nunca tenho reação à vacina da gripe e só por causa disso meu braço ficou meio sensivelzinho,False,False,False
culturaguik.bsky.social,"Bichas se eu tivesse lá eu teria vacinado viu

Infelizmente CARÉSIMA a vacina do HPV",False,False,False
reispy.bsky.social,"Uma política que troca a evidência pela retórica não governa, só atrapalha, sabota. E o resultado a gente já conhece: doença se espalhando, famílias em luto e um país cada vez mais frágil. Defender vacina é defender mais do que a ciência: é lutar por um futuro decente, com dignidade e humanidade. ⬇️🧵",False,False,False
reispy.bsky.social,"Rejeitar isso é defender a ignorância como se fosse ideologia. E o pior: tem gente que nega vacina para pessoas, mas defende e garante, a vacinação de rebanho, de aves, de pets. Protege o patrimônio, mas abandona a vida humana. ⬇️🧵",False,False,False
reispy.bsky.social,"Cada morte que a gente vê é o preço da covardia disfarçada de poder. Abandonar a vacina não é descuido, é projeto. Não é acidente, é escolha. Quando você vira as costas para a ciência, o que você produz é morte. Vacina não é questão de opinião ou crença: é fato, é história, é vida que são salvas.⬇️🧵",False,False,False
aquelahelena.bsky.social,"Olha amiga, eu tive que tomar as três doses de vacina no particular..... quase 3k, mas importante. Vacina é ótimo. De graça é MELHOR AINDA",False,False,False
thispandamonium.bsky.social,Minha maior tristeza é essas vacina ter saído quando eu era cavalona já. Eu tenho q pagar 900 conto se eu quiser tomar. Nem ter q tomar imunossupressor me ajudou a conseguir num postinho,False,False,False
bodia.bsky.social,"Cês viro que agora até 19 anos pode tomar a vacina de HPV no SUS? 

Levem seus jovens.",False,False,False
bodia.bsky.social,"Aaaah espero que esse ano dê certo, vai tomar a vacina home!!!",False,False,False
4sureadisaster.bsky.social,"Eu em 2017 fui dar um jeito de tomar, mesmo não sendo do grupo com direito a vacinação na época.
Não fazia sentido nenhum pra mim nessa vacina se concentrar só nas mulheres, sendo que os homens são praticamente os ""vetores"" do vírus",False,False,False
generofudido.bapo.chat,"Nossa demais, quando teve campanha na minha escola eu tava sempre ""fora da faixa etária"" do alvo naquele ano. Daí agora eu sou um adulto com genética pra câncer sem uma vacina super importante pra prevenção.",False,False,False
generofudido.bapo.chat,"eu sempre pego gripe na época de renovar a vacina, vírus filha da puta micróbio do caralho",False,False,False
te-52.bsky.social,"Jamais esqueceremos o crime da pandemia 700 mil mortes evitáveis se tivesse comprado a vacina. Falo firme forte do alto de minhas sequelas, somos milhares. Gonet desarquiva o processo da CPMI da COVID logo.",False,False,False
te-52.bsky.social,"PGR desarquiva o relatório da CPI da COVID 19 eu preciso indiciar o inelegível pela morte dos 700 mil vidas, mortes evitáveis, senão tivesse se recusado a comprar a vacina e fazer campanha contra a vacina, a ciência. Assim como seus ministros da saúde principalmente os dois últimos.",False,False,False
evaevaevaevaeva.bsky.social,dando play em MIA.. vacina? to fora !,False,False,False
lacajuina.bsky.social,para as divas fora da faixa etária: quem faz prep tem direito à vacina tá?,False,False,False
marcbraz.bsky.social,Está vacina já havia sido liberada pela Anvisa. Talvez seja necessário rever esses riscos em idosos.,False,False,False
marcbraz.bsky.social,"Tomei o reforço da vacina para COVID ontem, na UBS próxima. Zero efeito colateral e mais 1 ano de proteção. 

Vacinas salvam vidas! 💉",False,False,False
haru2115.bsky.social,Aí ó provas INCONTESTÁVEIS que essa vacina é perfeita e tem que tomar sim,False,False,False
haru2115.bsky.social,Pelo amor de deus governo federal... Tem que botar essa vacina de graça...,False,False,False
haru2115.bsky.social,"Ó jovenzinhos kpoppers, Hoshi já tomou vacina pra prevenção do HPV e fez campanha, pelo amor de deus se vacinem enquanto ainda tá de graça que no particular é NOVECENTOS REAIS",False,False,False
haru2115.bsky.social,"Nossa comigo eu fui tomando todas as doses da vacina da covid acreditando ""na próxima não vai dar reação"" e absolutamente todas eu ficava o resto do dia pensando ""meu deus se eu morrer os bolsominions vão me usar de estatística""",False,False,False
haru2115.bsky.social,Só agradeço que não me dá reação igual é com TODAS as doses da vacina da covid que eu fico meio pinguim todo fudido do toy story,False,False,False
haru2115.bsky.social,"Dona minha mãe perguntou mais cedo se meu braço tava doendo da vacina da gripe e eu super ""tá não, sou braba"" POIS AGORA TÁ DOENDO SIM ESSA DISGRAÇA",False,False,False
